file,rating,base_bias,play_count,artist,album,title,disc,track,duration,year
DC - Roots/15 She Will Be Remembered.mp3,6,1,0,Danimal Cannon,Roots,She Will Be Remembered,,16,244.715,2011
DC - Roots/17 Danimal Across America (IRL Mix).mp3,6,1,0,Danimal Cannon,Roots,Danimal Across America (IRL Mix),,17,205.74,2011
DC - Roots/18 Roots (IRL Mix).mp3,6,1,0,Danimal Cannon,Roots,Roots (IRL Mix),,18,289.28,2011
DC Zef - Parallel Processing/01 Logic Gatekeeper.mp3,10,1,0,Danimal Cannon and Zef,Parallel Processing,Logic Gatekeeper,,1,298.71,2013
DC Zef - Parallel Processing/02 Legacy.mp3,6,1,0,Danimal Cannon and Zef,Parallel Processing,Legacy,,2,317.074,2013
DC Zef - Parallel Processing/03 Chronos.mp3,7,1,0,Danimal Cannon and Zef,Parallel Processing,Chronos,,3,269.714,2013
DC Zef - Parallel Processing/04 Rhapsody.mp3,8,1,1,Danimal Cannon,Parallel Processing,Rhapsody,,4,373.002,2013
DC Zef - Parallel Processing/05 Glitch.mp3,8,1,0,Zef,Parallel Processing,Glitch,,5,347.402,2013
DC Zef - Parallel Processing/06 The Lunar Whale.mp3,8,1,1,Danimal Cannon,Parallel Processing,The Lunar Whale,,6,275.8,2013
DC Zef - Parallel Processing/07 Corrupted.mp3,10,1,1,Danimal Cannon and Zef,Parallel Processing,Corrupted,,7,376.659,2013
DC Zef - Parallel Processing/08 Parallel Processing.mp3,8,1,0,Danimal Cannon and Zef,Parallel Processing,Parallel Processing,,8,508.969,2013
Deltarune - Chapter 1 OST/01  ANOTHER HIM.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,ANOTHER HIM,,1,48.039,2018
Deltarune - Chapter 1 OST/02  Beginning.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Beginning,,2,57.443,2018
Deltarune - Chapter 1 OST/03  School.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,School,,3,80.039,2018
Deltarune - Chapter 1 OST/04  Susie.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Susie,,4,27.454,2018
Deltarune - Chapter 1 OST/05  The Door.mp3,3,1,0,Toby Fox,DELTARUNE Chapter 1 OST,The Door,,5,41.769,2018
Deltarune - Chapter 1 OST/06  Cliffs.mp3,2,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Cliffs,,6,35.16,2018
Deltarune - Chapter 1 OST/07  The Chase.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,The Chase,,7,33.933,2018
Deltarune - Chapter 1 OST/08  The Legend.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,The Legend,,8,111.307,2018
Deltarune - Chapter 1 OST/09  Lancer.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Lancer,,9,48.039,2018
Deltarune - Chapter 1 OST/10  Rude Buster.mp3,8,1,1,Toby Fox,DELTARUNE Chapter 1 OST,Rude Buster,,10,75.467,2018
Deltarune - Chapter 1 OST/11  Empty Town.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Empty Town,,11,83.513,2018
Deltarune - Chapter 1 OST/12  Weird Birds.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Weird Birds,,12,16.666,2018
Deltarune - Chapter 1 OST/13  Field of Hopes and Dreams.mp3,7,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Field of Hopes and Dreams,,13,161.306,2018
Deltarune - Chapter 1 OST/14  Fanfare (from Rose of Winter).mp3,2,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Fanfare (from Rose of Winter),,14,15.647,2018
Deltarune - Chapter 1 OST/15  Lantern.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Lantern,,15,68.858,2018
Deltarune - Chapter 1 OST/16  I'm Very Bad.mp3,2,1,0,Toby Fox,DELTARUNE Chapter 1 OST,I'm Very Bad,,16,13.74,2018
Deltarune - Chapter 1 OST/17  Checker Dance.mp3,7,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Checker Dance,,17,78.027,2018
Deltarune - Chapter 1 OST/18  Quiet Autumn.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Quiet Autumn,,18,49.815,2018
Deltarune - Chapter 1 OST/19  Scarlet Forest.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Scarlet Forest,,19,128.026,2018
Deltarune - Chapter 1 OST/20  Thrash Machine.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Thrash Machine,,20,54.883,2018
Deltarune - Chapter 1 OST/21  Vs. Lancer.mp3,6,0.7,0,Toby Fox,DELTARUNE Chapter 1 OST,Vs. Lancer,,21,42.475,2018
Deltarune - Chapter 1 OST/22  Basement.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Basement,,22,27.977,2018
Deltarune - Chapter 1 OST/23  Imminent Death.mp3,3,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Imminent Death,,23,20.035,2018
Deltarune - Chapter 1 OST/24  Vs. Susie.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Vs. Susie,,24,81.11,2018
Deltarune - Chapter 1 OST/25  Card Castle.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Card Castle,,25,61.466,2018
Deltarune - Chapter 1 OST/26  Rouxls Kaard.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Rouxls Kaard,,26,19.043,2018
Deltarune - Chapter 1 OST/27  April 2012.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,April 2012,,27,20.584,2018
Deltarune - Chapter 1 OST/28  Hip Shop.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Hip Shop,,28,39.627,2018
Deltarune - Chapter 1 OST/29  Gallery.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Gallery,,29,12.826,2018
Deltarune - Chapter 1 OST/30  Chaos King.mp3,7,1,1,Toby Fox,DELTARUNE Chapter 1 OST,Chaos King,,30,106.161,2018
Deltarune - Chapter 1 OST/31  Darkness Falls.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Darkness Falls,,31,67.004,2018
Deltarune - Chapter 1 OST/32  The Circus.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,The Circus,,32,51.461,2018
Deltarune - Chapter 1 OST/33  THE WORLD REVOLVING.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,THE WORLD REVOLVING,,33,101.093,2018
Deltarune - Chapter 1 OST/34  Friendship.mp3,5,1,1,Toby Fox,DELTARUNE Chapter 1 OST,Friendship,,34,160.548,2018
Deltarune - Chapter 1 OST/35  THE HOLY.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,THE HOLY,,35,48.039,2018
Deltarune - Chapter 1 OST/36  Your Power.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Your Power,,36,13.27,2018
Deltarune - Chapter 1 OST/37  A Town Called Hometown.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,A Town Called Hometown,,37,113.188,2018
Deltarune - Chapter 1 OST/38  You Can Always Come Home.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,You Can Always Come Home,,38,100.832,2018
Deltarune - Chapter 1 OST/39  Don't Forget.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Don't Forget,,39,51.461,2018
Deltarune - Chapter 1 OST/40  Before the Story.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 1 OST,Before the Story,,40,88.659,2018
Deltarune - Chapter 2 OST/01  Faint Glow.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Faint Glow,,1,77.348,2021
Deltarune - Chapter 2 OST/02  Girl Next Door.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Girl Next Door,,2,54.726,2021
Deltarune - Chapter 2 OST/03  My Castle Town.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,My Castle Town,,3,127.582,2021
Deltarune - Chapter 2 OST/04  Ohhhhohohoho!.mp3,10,0.1,0,Toby Fox,DELTARUNE Chapter 2 OST,Ohhhhohohoho!,,4,9.508,2021
Deltarune - Chapter 2 OST/05  Queen.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Queen,,5,56.79,2021
Deltarune - Chapter 2 OST/06  A CYBER'S WORLD .mp3,7,1,1,Toby Fox,DELTARUNE Chapter 2 OST,A CYBER'S WORLD?,,6,166.191,2021
Deltarune - Chapter 2 OST/07  A Simple Diversion.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,A Simple Diversion,,7,31.373,2021
Deltarune - Chapter 2 OST/08  Almost To The Guys!.mp3,2,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Almost To The Guys!,,8,17.893,2021
Deltarune - Chapter 2 OST/09  Cool Beat.mp3,3,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Cool Beat,,9,17.502,2021
Deltarune - Chapter 2 OST/10  When I Get Mad I Dance Like This.mp3,1,1,0,Toby Fox,DELTARUNE Chapter 2 OST,When I Get Mad I Dance Like This,,10,10.71,2021
Deltarune - Chapter 2 OST/11  Cyber Battle (Solo).mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Cyber Battle (Solo),,11,107.546,2021
Deltarune - Chapter 2 OST/12  When I Get Happy I Dance Like This.mp3,3,1,0,Toby Fox,DELTARUNE Chapter 2 OST,When I Get Happy I Dance Like This,,12,19.226,2021
Deltarune - Chapter 2 OST/13  Sound Studio.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Sound Studio,,13,68.911,2021
Deltarune - Chapter 2 OST/14  Berdly.mp3,5,1,1,Toby Fox,DELTARUNE Chapter 2 OST,Berdly,,14,46.053,2021
Deltarune - Chapter 2 OST/15  Smart Race.mp3,7,1,1,Toby Fox,DELTARUNE Chapter 2 OST,Smart Race,,15,66.142,2021
Deltarune - Chapter 2 OST/16  Faint Courage (Game Over).mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Faint Courage (Game Over),,16,52.088,2021
Deltarune - Chapter 2 OST/17  WELCOME TO THE CITY.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,WELCOME TO THE CITY,,17,114.05,2021
Deltarune - Chapter 2 OST/18  Mini Studio.mp3,3,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Mini Studio,,18,51.774,2021
Deltarune - Chapter 2 OST/19  Holiday Studio.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Holiday Studio,,19,68.911,2021
Deltarune - Chapter 2 OST/20  Cool Mixtape.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Cool Mixtape,,20,26.697,2021
Deltarune - Chapter 2 OST/21  HEY EVERY    !.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,HEY EVERY    !,,21,18.964,2021
Deltarune - Chapter 2 OST/22  Spamton.mp3,7,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Spamton,,22,42.997,2021
Deltarune - Chapter 2 OST/23  NOW'S YOUR CHANCE TO BE A.mp3,7,1,0,Toby Fox,DELTARUNE Chapter 2 OST,NOW'S YOUR CHANCE TO BE A,,23,67.317,2021
Deltarune - Chapter 2 OST/24  Elegant Entrance.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Elegant Entrance,,24,78.027,2021
Deltarune - Chapter 2 OST/25  Bluebird of Misfortune.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Bluebird of Misfortune,,25,49.528,2021
Deltarune - Chapter 2 OST/26  Pandora Palace.mp3,7,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Pandora Palace,,26,99.631,2021
Deltarune - Chapter 2 OST/27  KEYGEN.mp3,5,0.4,0,Toby Fox,DELTARUNE Chapter 2 OST,KEYGEN,,27,15.281,2021
Deltarune - Chapter 2 OST/28  Acid Tunnel of Love.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Acid Tunnel of Love,,28,90.488,2021
Deltarune - Chapter 2 OST/29  It's Pronounced  Rules .mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,"It's Pronounced ""Rules""",,29,61.283,2021
Deltarune - Chapter 2 OST/30  Lost Girl.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Lost Girl,,30,80.039,2021
Deltarune - Chapter 2 OST/31  Ferris Wheel.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Ferris Wheel,,31,79.229,2021
Deltarune - Chapter 2 OST/32  Attack of the Killer Queen.mp3,8,1,2,Toby Fox,DELTARUNE Chapter 2 OST,Attack of the Killer Queen,,32,120.032,2021
Deltarune - Chapter 2 OST/33  Giga Size.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Giga Size,,33,107.546,2021
Deltarune - Chapter 2 OST/34  Powers Combined.mp3,5,0.1,0,Toby Fox,DELTARUNE Chapter 2 OST,Powers Combined,,34,16.483,2021
Deltarune - Chapter 2 OST/35  Knock You Down !!.mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Knock You Down !!,,35,146.494,2021
Deltarune - Chapter 2 OST/36  The Dark Truth.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,The Dark Truth,,36,72.045,2021
Deltarune - Chapter 2 OST/37  Digital Roots.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Digital Roots,,37,33.854,2021
Deltarune - Chapter 2 OST/38  Deal Gone Wrong.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Deal Gone Wrong,,38,31.373,2021
Deltarune - Chapter 2 OST/39  BIG SHOT.mp3,9,2.0,1,Toby Fox,DELTARUNE Chapter 2 OST,BIG SHOT,,39,142.315,2021
Deltarune - Chapter 2 OST/40  A Real Boy!.mp3,4,1,0,Toby Fox,DELTARUNE Chapter 2 OST,A Real Boy!,,40,15.699,2021
Deltarune - Chapter 2 OST/41  Dialtone.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Dialtone,,41,44.355,2021
Deltarune - Chapter 2 OST/42  sans..mp3,6,1,0,Toby Fox,DELTARUNE Chapter 2 OST,sans.,,42,50.651,2021
Deltarune - Chapter 2 OST/43  Chill Jailbreak Alarm To Study And Relax To.mp3,2,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Chill Jailbreak Alarm To Study And Relax To,,43,24.032,2021
Deltarune - Chapter 2 OST/44  You Can Always Come Home.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,You Can Always Come Home,,44,103.235,2021
Deltarune - Chapter 2 OST/45  Until Next Time.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Until Next Time,,45,62.119,2021
Deltarune - Chapter 2 OST/46  Before The Story.mp3,5,1,0,Toby Fox,DELTARUNE Chapter 2 OST,Before The Story,,46,90.488,2021
Dicey Dungeons - OST/01  Your Host For Tonight.mp3,5,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Your Host For Tonight,,1,71.549,2019
Dicey Dungeons - OST/02  Come On Down (Character Select).mp3,6,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Come On Down (Character Select),,2,76.042,2019
Dicey Dungeons - OST/03  Beginner's Luck.mp3,7,1,1,Chipzel,Dicey Dungeons Original Soundtrack,Beginner's Luck,,3,318.04,2019
Dicey Dungeons - OST/04  Fighting Chance.mp3,7,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Fighting Chance,,4,320.026,2019
Dicey Dungeons - OST/05  Swing Me Another 6.mp3,8,1,1,Chipzel,Dicey Dungeons Original Soundtrack,Swing Me Another 6,,5,332.042,2019
Dicey Dungeons - OST/06  Step Right Up.mp3,6,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Step Right Up,,6,330.031,2019
Dicey Dungeons - OST/07  Tempting Fate.mp3,7,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Tempting Fate,,7,414.04,2019
Dicey Dungeons - OST/08  Prepare To Dice.mp3,3,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Prepare To Dice,,8,64.025,2019
Dicey Dungeons - OST/09  Against All Odds.mp3,6,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Against All Odds,,9,280.032,2019
Dicey Dungeons - OST/10  Elimination Round.mp3,6,1,1,Chipzel,Dicey Dungeons Original Soundtrack,Elimination Round,,10,370.05,2019
Dicey Dungeons - OST/11  Lifeline.mp3,7,1,1,Chipzel,Dicey Dungeons Original Soundtrack,Lifeline,,11,288.026,2019
Dicey Dungeons - OST/12  Bonus Round.mp3,6,1,1,Chipzel,Dicey Dungeons Original Soundtrack,Bonus Round,,12,342.047,2019
Dicey Dungeons - OST/13  The Showdown.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Showdown,,13,64.025,2019
Dicey Dungeons - OST/14  Fortune Favours The Bold.mp3,7,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Fortune Favours The Bold,,14,381.048,2019
Dicey Dungeons - OST/15  A Brand New Washing Machine!.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,A Brand New Washing Machine!,,15,64.025,2019
Dicey Dungeons - OST/16  What You Could Have Won (Bestiary).mp3,5,1,0,Chipzel,Dicey Dungeons Original Soundtrack,What You Could Have Won (Bestiary),,16,128.026,2019
Dicey Dungeons - OST/17  The Live Set.mp3,5,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Live Set,,17,45.035,2019
Dicey Dungeons - OST/18  The Library.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Library,,18,87.536,2019
Dicey Dungeons - OST/19  The Castle.mp3,3,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Castle,,19,128.026,2019
Dicey Dungeons - OST/20  The Crystal Mountain.mp3,5,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Crystal Mountain,,20,64.025,2019
Dicey Dungeons - OST/21  The Jungle.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Jungle,,21,57.547,2019
Dicey Dungeons - OST/22  The Ice Stage.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Ice Stage,,22,64.025,2019
Dicey Dungeons - OST/23  The Volcano Stage.mp3,3,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Volcano Stage,,23,64.025,2019
Dicey Dungeons - OST/24  The Dark Forest.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Dark Forest,,24,64.025,2019
Dicey Dungeons - OST/25  The Grotto.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Grotto,,25,64.025,2019
Dicey Dungeons - OST/26  The Dungeon.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,The Dungeon,,26,80.039,2019
Dicey Dungeons - OST/27  Let's Meet Our Contestants.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Let's Meet Our Contestants,,27,36.545,2019
Dicey Dungeons - OST/28  Play To Win.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Play To Win,,28,29.048,2019
Dicey Dungeons - OST/29  Let's Meet Our Host.mp3,4,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Let's Meet Our Host,,29,29.048,2019
Dicey Dungeons - OST/30  Finale.mp3,6,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Finale,,30,71.653,2019
Dicey Dungeons - OST/31  Prize Money.mp3,3,1,0,Chipzel,Dicey Dungeons Original Soundtrack,Prize Money,,31,120.032,2019
Dicey Dungeons - OST/32  What's in the Box .mp3,2,1,0,Chipzel,Dicey Dungeons Original Soundtrack,What's in the Box?,,32,50.05,2019
Disasterpeace - Bright-Coves/01  Sunlit.mp3,3,1,0,Disasterpeace,Bright-Coves,Sunlit,,1,109.949,2009
Disasterpeace - Bright-Coves/02  Morning.mp3,5,1,0,Disasterpeace,Bright-Coves,Morning,,2,137.822,2009
Disasterpeace - Bright-Coves/03  Future.mp3,3,1,0,Disasterpeace,Bright-Coves,Future,,3,102.582,2009
Disasterpeace - Bright-Coves/04  Photographs.mp3,3,1,0,Disasterpeace,Bright-Coves,Photographs,,4,147.095,2009
Disasterpeace - Bright-Coves/05  Harbor.mp3,4,1,0,Disasterpeace,Bright-Coves,Harbor,,5,138.161,2009
Disasterpeace - Bright-Coves/06  Moonlit.mp3,3,1,0,Disasterpeace,Bright-Coves,Moonlit,,6,146.834,2009
Disasterpeace - Hyper Light Fragments (B-Sides)/01  A Horde of One.mp3,6,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),A Horde of One,,1,207.464,2022
Disasterpeace - Hyper Light Fragments (B-Sides)/02  Munici-Pals.mp3,5,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),Munici-Pals,,2,213.42,2022
Disasterpeace - Hyper Light Fragments (B-Sides)/03  Verdigris.mp3,5,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),Verdigris,,3,249.547,2022
Disasterpeace - Hyper Light Fragments (B-Sides)/04  A Sullen Veil.mp3,5,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),A Sullen Veil,,4,188.421,2022
Disasterpeace - Hyper Light Fragments (B-Sides)/05  A Western Surface.mp3,6,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),A Western Surface,,5,256.313,2022
Disasterpeace - Hyper Light Fragments (B-Sides)/06  377 Second Meditation.mp3,6,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),377 Second Meditation,,6,377.051,2022
Disasterpeace - Hyper Light Fragments (B-Sides)/07  The Last General.mp3,5,1,0,Disasterpeace,Hyper Light Fragments (B-Sides),The Last General,,7,194.56,2022
Disasterpeace - Midnight Orphans (B-Sides)/01  Movement.mp3,5,1,0,Disasterpeace,Midnight Orphans (B-Sides),Movement,,1,90.253,2010
Disasterpeace - Midnight Orphans (B-Sides)/02  Found.mp3,5,1,0,Disasterpeace,Midnight Orphans (B-Sides),Found,,2,121.652,2010
Disasterpeace - Midnight Orphans (B-Sides)/03  Marathon.mp3,4,1,0,Disasterpeace,Midnight Orphans (B-Sides),Marathon,,3,261.25,2010
Disasterpeace - Midnight Orphans (B-Sides)/04  Until the Sun Rises.mp3,5,1,0,Disasterpeace,Midnight Orphans (B-Sides),Until the Sun Rises,,4,309.237,2010
Disasterpeace - Midnight Orphans (B-Sides)/05  Time Removed.mp3,5,1,0,Disasterpeace,Midnight Orphans (B-Sides),Time Removed,,5,273.031,2010
Disasterpeace - Midnight Orphans (B-Sides)/06  Bird Season.mp3,4,1,0,Disasterpeace,Midnight Orphans (B-Sides),Bird Season,,6,238.837,2010
Disasterpeace - Midnight Orphans (B-Sides)/07  St. Valentine.mp3,6,1,0,Disasterpeace,Midnight Orphans (B-Sides),St. Valentine,,7,177.371,2010
Disasterpeace - Midnight Orphans (B-Sides)/08  Quartz.mp3,5,1.0,0,Disasterpeace,Midnight Orphans (B-Sides),Quartz,,8,198.217,2010
Disasterpeace - Paradise Marsh/01  Ribbiting.mp3,6,1,0,Disasterpeace,Paradise Marsh,Ribbiting,,1,63.555,2023
Disasterpeace - Paradise Marsh/02  Hop Along.mp3,6,1,0,Disasterpeace,Paradise Marsh,Hop Along,,2,70.138,2023
Disasterpeace - Paradise Marsh/03  Falling to Earth.mp3,4,1,0,Disasterpeace,Paradise Marsh,Falling to Earth,,3,29.309,2023
Disasterpeace - Paradise Marsh/04  Fishing Trips.mp3,6,1,0,Disasterpeace,Paradise Marsh,Fishing Trips,,4,69.041,2023
Disasterpeace - Paradise Marsh/05  The Airwaves of This Place.mp3,6,1,0,Disasterpeace,Paradise Marsh,The Airwaves of This Place,,5,114.782,2023
Disasterpeace - Paradise Marsh/06  Fellow Traveler.mp3,6,1,1,Disasterpeace,Paradise Marsh,Fellow Traveler,,6,96.6,2023
Disasterpeace - Paradise Marsh/07  A Selfish Mind.mp3,6,1,0,Disasterpeace,Paradise Marsh,A Selfish Mind,,7,123.297,2023
Disasterpeace - Paradise Marsh/08  The Meaning Was Lost.mp3,5,1,0,Disasterpeace,Paradise Marsh,The Meaning Was Lost,,8,216.032,2023
Disasterpeace - Paradise Marsh/09  Already Home.mp3,5,1,0,Disasterpeace,Paradise Marsh,Already Home,,9,130.481,2023
Disasterpeace - Paradise Marsh/10  Found Souls.mp3,5,1,0,Disasterpeace,Paradise Marsh,Found Souls,,10,27.794,2023
Disasterpeace - Paradise Marsh/11  The Celestial Fields.mp3,6,1,0,Disasterpeace,Paradise Marsh,The Celestial Fields,,11,331.598,2023
Disasterpeace - Paradise Marsh/12  Famicase (Demo).mp3,6,1,0,Disasterpeace,Paradise Marsh,Famicase (Demo),,12,117.838,2023
Disasterpeace - Paradise Marsh/13  First Visit to the Marsh (Demo).mp3,6,1,0,Disasterpeace,Paradise Marsh,First Visit to the Marsh (Demo),,13,115.435,2023
Disasterpeace - Paradise Marsh/14  Standing in Place (Demo).mp3,6,1,0,Disasterpeace,Paradise Marsh,Standing in Place (Demo),,14,266.553,2023
Disasterpeace - Paradise Marsh/15  Undulate.mp3,6,1,0,Disasterpeace,Paradise Marsh,Undulate,,15,3611.951,2023
Disasterpeace - Paradise Marsh/16  Messages in Bottles.mp3,6,1,0,Disasterpeace,Paradise Marsh,Messages in Bottles,,16,497.867,2023
Disasterpeace - Standstill/01  Arrowgrass.mp3,6,1,0,Disasterpeace,Standstill,Arrowgrass,,1,231.026,2024
Disasterpeace - Standstill/02  Frogbit.mp3,6,1,0,Disasterpeace,Standstill,Frogbit,,2,231.026,2024
Disasterpeace - Standstill/03  Aster.mp3,6,1,0,Disasterpeace,Standstill,Aster,,3,231.026,2024
Disasterpeace - Standstill/04  Glasswort.mp3,7,1,0,Disasterpeace,Standstill,Glasswort,,4,231.026,2024
Disasterpeace - Standstill/05  Threesquare.mp3,7,1,1,Disasterpeace,Standstill,Threesquare,,5,231.026,2024
Disasterpeace - Standstill/06  Dropseed.mp3,6,1,0,Disasterpeace,Standstill,Dropseed,,6,231.026,2024
Disasterpeace - Standstill/07  Kingcup.mp3,6,1,0,Disasterpeace,Standstill,Kingcup,,7,231.026,2024
Disasterpeace - Standstill/08  Cattail.mp3,6,1,0,Disasterpeace,Standstill,Cattail,,8,231.026,2024
Disasterpeace - Standstill/09  Lotus.mp3,6,1,0,Disasterpeace,Standstill,Lotus,,9,231.026,2024
Disasterpeace - Standstill/10  Beggartick.mp3,6,1,0,Disasterpeace,Standstill,Beggartick,,10,231.026,2024
Disasterpeace - Standstill/11  Mallow.mp3,6,1,0,Disasterpeace,Standstill,Mallow,,11,231.026,2024
Disasterpeace - Standstill/12  Tearthumb.mp3,6,1,0,Disasterpeace,Standstill,Tearthumb,,12,231.026,2024
Disasterpeace - Standstill/13  Eryngo.mp3,6,1,0,Disasterpeace,Standstill,Eryngo,,13,231.026,2024
Disasterpeace - Standstill/14  Fimbry.mp3,6,1,1,Disasterpeace,Standstill,Fimbry,,14,231.026,2024
Disasterpeace - Standstill/15  Monkshood.mp3,6,1,0,Disasterpeace,Standstill,Monkshood,,15,231.026,2024
Disasterpeace - Standstill/16  Foxtail.mp3,6,1,0,Disasterpeace,Standstill,Foxtail,,16,231.026,2024
Disasterpeace - Standstill/17  Omodaka.mp3,6,1,0,Disasterpeace,Standstill,Omodaka,,17,231.026,2024
